Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar.radiation,Next_Tmax
29,21.5,64.06834,96.82883,29.10739,21.07793,6.378358,83.142836,0.333180567,0.270720115,0.058211302,0.069004253,0,0,0,0,37.4967,126.826,50.9312,0.4125,5844.305,29.6
28.6,21.5,56.90454,97.81796,29.55645,20.31026,7.260948,53.528943,0.310407235,0.240575069,0.082530021,0.030931837,0,0,0,0,37.4562,126.955,208.507,5.1782,5857.176,29.3
30.6,22.6,46.92349,89.46096,32.5874,22.8386,7.014888,57.325246,0.235502804,0.202367518,0.087364085,0.001480406,0,0,0,0,37.5372,127.085,28.7,0.6233,5831.66,31.4
29.3,20.8,50.02148,92.27848,31.28839,21.90283,7.296643,23.634114,0.28976556,0.268206274,0.038916298,0.015500781,0,0,0,0,37.5507,126.988,132.118,0.5931,5891.304,31.3
30.7,22.6,46.7804,87.38917,32.74283,23.21959,7.147461,30.458223,0.247407407,0.267378828,0.098414025,0.001622529,0,0,0,0,37.5776,127.083,59.8324,2.6865,5827.705,31.6
29.8,22,52.36975,92.86239,31.3136,21.8901,6.644651,12.629323,0.313069002,0.235151485,0.106565673,0.019434071,0,0,0,0,37.4967,126.927,30.968,0.618,5825.11,30.1
29.3,21.5,53.35458,93.53988,31.42563,22.29481,6.578587,27.17821,0.304470429,0.268818247,0.034907168,0.029015989,0,0,0,0,37.5507,126.937,30.0464,0.8552,5834.358,29.6
28.9,21.5,56.7293,95.92202,30.55927,21.46991,6.685392,82.56933,0.266159549,0.225612559,0.093924778,0.009422562,0,0,0,0,37.4697,126.995,82.2912,2.2579,5827.131,29.4
30.1,22.1,54.09072,90.12263,31.40129,22.93888,6.314367,107.043718,0.204036133,0.219161501,0.162945932,0.014697346,0,0,0,0,37.6181,127.099,53.4712,0.697,5839.572,31.4
31.7,22.3,54.43221,94.73146,31.00659,21.80603,6.573272,90.506604,0.249476307,0.230512569,0.084599462,0.010368293,0,0,0,0,37.4832,127.024,56.4448,1.2313,5831.559,32.3
29.9,21.5,54.22078,94.59346,30.97234,22.03361,6.462105,35.345112,0.315161529,0.273373097,0.046285651,0.029921011,0,0,0,0,37.5776,126.938,75.0924,1.7678,5861.256,30.4
29.4,22,60.93577,99.45801,30.31995,21.74732,7.276292,61.230452,0.249961868,0.206720486,0.071006922,0.000184791,0.005465889,0.003387554,0,0,37.6181,127.004,146.554,4.7296,5900.49,30.2
29.8,22.1,47.14888,90.11388,32.72871,22.86035,7.192241,12.989665,0.264521702,0.23889606,0.061272469,0.002683414,0,0,0,0,37.5507,127.04,26.298,0.5721,5826.782,30.3
29.9,22.6,50.64165,91.88315,31.80421,22.77729,6.541112,84.477202,0.250771592,0.199692821,0.068330977,0.010391814,0,0,0,0,37.5102,127.086,21.9668,0.1332,5820.097,31.3
30.6,22.2,61.64243,95.30051,29.99166,21.88995,5.788171,76.099314,0.314816005,0.260140053,0.077773083,0.040856372,0,0,0,0,37.5372,126.891,15.5876,0.1554,5818.679,31.3
31.1,22.2,56.54514,93.48724,30.80332,21.99263,6.158395,40.5323,0.308893738,0.253777922,0.083285001,0.022980738,0,0,0,0,37.5237,126.909,17.2956,0.2223,5817.518,30.8
30.3,22.2,49.33224,91.12103,32.10935,22.45807,6.953259,18.62768,0.294577096,0.240468872,0.06297138,0.014894123,0,0,0,0,37.5237,126.97,19.5844,0.2713,5822.533,31.3
27.6,19.6,67.76198,97.22083,28.22805,21.66535,9.500511,54.575358,0.023037699,0.079915137,0.636301108,0.857583847,0,0,0.043920234,7.648327167,37.6046,126.991,212.335,2.785,5953.377,27.1
30.3,21.8,61.03687,95.85807,29.96754,23.08408,6.900526,49.485435,0.071472619,0.117775676,0.725858712,0.855423454,0,0,0.039598745,9.637005558,37.6046,127.032,44.7624,0.5141,5828.444,29.8
30,22.4,57.93669,92.81865,30.46793,24.02273,7.027404,36.925332,0.064155633,0.087963991,0.723974999,0.831400641,0,0,0.046727231,11.87018022,37.5776,127.058,33.3068,0.2661,5822.709,29.7
31.1,22.4,67.26273,98.65276,29.71948,22.22128,8.240229,53.854664,0.060837584,0.082456107,0.59590023,0.92121819,0,0,0.01874544,7.818762228,37.645,127.022,45.716,2.5348,5815.985,29.9
33.5,23,64.03334,94.19758,29.43247,22.85458,7.157178,91.65131,0.021723168,0.068646415,0.718360524,0.84339246,0,0,0.090348106,8.755219323,37.5507,127.135,35.038,0.5055,5818.317,31.3
30.5,22.3,61.79961,93.21099,29.67968,23.55915,7.315035,59.28648,0.013227598,0.105623071,0.702119585,0.811795088,0,0,0.077827607,10.5571301,37.5102,127.042,54.6384,0.1457,5832.538,29.2
30.1,20.7,67.64101,95.19642,28.97755,22.66234,7.146651,93.385399,0.112911614,0.116012152,0.695066522,0.802229923,0,0,0.031045033,5.592252925,37.5776,126.838,12.37,0.0985,5808.19,29.8
29.4,21.2,62.78127,92.78494,29.34678,22.93698,7.182397,48.742196,0.045393916,0.104760206,0.744517678,0.79085082,0,0,0.059027772,7.84422643,37.4697,126.91,52.518,1.5629,5822.301,28.9
28.8,20.2,68.93279,94.49783,28.69863,21.95094,6.992202,63.763634,0.053868354,0.117528022,0.66262762,0.8481644,0,0,0.09604251,4.862186981,37.4967,126.826,50.9312,0.4125,5836.036,28.3
28.4,20.5,64.98336,94.58347,28.07337,22.03053,7.075151,58.639855,0.012016949,0.075577387,0.695338058,0.712630429,0,0,0.080535139,10.11152856,37.4562,126.955,208.507,5.1782,5847.945,28
30.5,22.7,61.34993,90.94803,30.06413,23.67408,7.088245,62.791483,0.01731042,0.070144147,0.739824864,0.799834508,0,0,0.081849995,9.84735505,37.5372,127.085,28.7,0.6233,5823.455,29.5
30.9,20.7,61.49686,94.67789,29.2014,23.66076,7.971427,42.238642,0.020731295,0.094587066,0.707250848,0.824049728,0,0,0.068828317,8.984652365,37.5507,126.988,132.118,0.5931,5882.927,29.2
31.3,23,58.29072,90.81321,30.2205,23.87915,6.746961,46.555481,0.050469981,0.070410264,0.675542995,0.81146723,0,0,0.042007131,12.21617692,37.5776,127.083,59.8324,2.6865,5819.254,29.2
30,21.3,59.64967,93.40479,29.94463,23.71844,7.617878,40.237381,0.03059486,0.107271856,0.712580937,0.798884293,0,0,0.06445557,7.337366338,37.4967,126.927,30.968,0.618,5816.78,29.3
29.2,20.6,59.39692,94.75636,29.97856,24.27929,7.596078,47.29175,0.041758297,0.111721389,0.696156715,0.850244245,0,0,0.074839178,6.549943005,37.5507,126.937,30.0464,0.8552,5826.164,30.3
28.9,20.7,65.46698,92.07756,29.16737,22.46781,6.866971,70.022924,0.01050429,0.084630892,0.687065784,0.76158185,0,0,0.098885066,10.41243977,37.4697,126.995,82.2912,2.2579,5818.446,29
30.8,21.4,62.52885,95.39996,29.65141,21.91023,6.248076,76.672164,0.036481474,0.082678705,0.682860842,0.851692584,0,0,0.021408334,11.88589494,37.6181,127.099,53.4712,0.697,5831.25,28.8
31.3,22.3,64.82743,93.51849,29.37868,22.40528,6.7099,70.989689,0.014634851,0.108864153,0.694900223,0.813098113,0,0,0.105390659,9.870644254,37.4832,127.024,56.4448,1.2313,5823.089,30.8
29.9,20.9,61.29132,94.67491,29.53785,23.45667,7.635259,50.14288,0.073490151,0.100250749,0.680414879,0.83850239,0,0,0.068062653,6.338565792,37.5776,126.938,75.0924,1.7678,5853.056,29.4
29.7,21.5,71.60802,98.75969,28.51968,22.25069,10.42111,50.100584,0.021688371,0.083655501,0.574683572,0.888845414,0,0,0.034648161,7.805577025,37.6181,127.004,146.554,4.7296,5892.494,29
30,22.4,59.20602,93.09402,30.33853,24.21905,7.267766,38.486876,0.016764258,0.078619151,0.67570358,0.830771535,0,0,0.057118597,11.76229878,37.5507,127.04,26.298,0.5721,5818.527,28.5
30.6,22.7,63.38973,92.10711,29.76599,23.2981,7.242135,83.805838,0.024371088,0.090791317,0.737718342,0.797158514,0,0,0.117671759,8.196321994,37.5102,127.086,21.9668,0.1332,5811.774,29.9
30.2,21.1,63.33376,93.43996,29.39195,23.74319,7.283508,76.81786,0.05379758,0.099788676,0.722460204,0.827220157,0,0,0.080977183,5.248769164,37.5372,126.891,15.5876,0.1554,5810.381,30
29.9,21.4,60.94614,93.39803,29.79824,23.90027,7.499269,57.155215,0.03906019,0.104753948,0.719970565,0.831347125,0,0,0.085126772,5.771121143,37.5237,126.909,17.2956,0.2223,5809.188,29.6
30.8,22,59.66164,94.45873,30.13591,24.39917,7.533123,42.453202,0.01111935,0.107449374,0.690381309,0.81389299,0,0,0.063738991,9.135097089,37.5237,126.97,19.5844,0.2713,5814.272,29.9
25.9,20.1,85.70853,96.84299,25.8544,23.27976,14.014008,35.946738,0.61141506,0.789538661,0.700002111,0.614782094,0.009150851,0.582033503,0.016512002,0.020184913,37.6046,126.991,212.335,2.785,5944.779,23.4
28.5,20.9,78.08401,93.02632,27.79019,24.73006,10.282999,36.733669,0.64184551,0.770557156,0.684057222,0.52875262,0.007216777,0.42978314,0.016478398,0.022236289,37.6046,127.032,44.7624,0.5141,5819.559,25.2
28.5,23,73.75704,88.58009,28.4154,25.32598,10.089882,27.235476,0.660187811,0.78011938,0.663286206,0.546318164,0.012889592,0.388421965,0.00026282,0.009648003,37.5776,127.058,33.3068,0.2661,5813.828,26.4
28.7,22.6,87.53526,98.12563,27.1932,24.29769,11.24773,40.640605,0.667373281,0.692810956,0.63632586,0.525665609,0.011935129,0.505122172,0.079492065,0.043291161,37.645,127.022,45.716,2.5348,5807.132,26.6
30.8,21.8,78.54405,94.25389,28.166,24.6104,10.323574,57.451605,0.589463636,0.739008267,0.591915081,0.576904565,0.052524642,0.694648965,0.000472941,0.003063379,37.5507,127.135,35.038,0.5055,5809.353,26.6
28.1,22.8,75.09025,89.27483,28.17276,25.10152,9.879203,44.693631,0.686464763,0.729393762,0.61818447,0.527017363,0.041570279,0.420767733,0.001430005,0.007951146,37.5102,127.042,54.6384,0.1457,5823.571,27.6
28.8,22.2,82.96997,93.86127,26.93568,24.27398,11.805485,69.457554,0.690793994,0.837998317,0.741412082,0.643390154,0.008007797,0.139689629,0.001822927,0.016080718,37.5776,126.838,12.37,0.0985,5799.268,26.1
28.1,22.3,76.78487,90.48787,27.69618,24.42806,11.333446,29.615961,0.698624726,0.805542765,0.697572551,0.607892215,0.029441141,0.064484577,0,0.002027244,37.4697,126.91,52.518,1.5629,5813.237,26.4
27.7,20.7,80.8627,93.31528,26.90377,23.97699,12.112396,40.097191,0.698052383,0.849512885,0.667750574,0.649922392,0.00685384,0.062325181,0.0036651,0.013307613,37.4967,126.826,50.9312,0.4125,5827.15,25.4
28,20.1,79.20082,92.93534,26.55004,23.49302,11.28438,37.940956,0.656319109,0.723160414,0.629005272,0.559043404,0.050153402,0.20861888,0.008615093,0.001953125,37.4562,126.955,208.507,5.1782,5838.027,25.4
28.6,23,73.86042,89.65912,28.57441,25.26273,9.940114,44.718931,0.640429186,0.749082704,0.606429776,0.535632627,0.046981466,0.523548688,0,0.005530681,37.5372,127.085,28.7,0.6233,5814.638,27.2
27,21.2,75.52869,89.55653,27.31818,24.39941,11.135195,30.407999,0.656782774,0.792323348,0.693925769,0.56976672,0.013734388,0.251260677,0.000262377,0.013751167,37.5507,126.988,132.118,0.5931,5873.924,25.2
28.3,23.3,73.51743,89.54624,28.19277,25.10689,9.490961,33.444982,0.674032032,0.785456832,0.653666546,0.556436361,0.01925038,0.573529888,0,0.008185986,37.5776,127.083,59.8324,2.6865,5810.171,27
29,22,75.13844,88.93855,28.12946,24.84481,11.288385,26.846249,0.724188238,0.79728914,0.72155945,0.616804898,0.019314473,0.110917042,0,0.009951637,37.4967,126.927,30.968,0.618,5807.829,26.3
28.6,21.8,76.17567,89.09669,27.98439,24.8885,10.943378,34.491959,0.704178226,0.821856194,0.743182134,0.649118773,0.012825775,0.182414927,0,0.023571842,37.5507,126.937,30.0464,0.8552,5817.358,25.5
28.5,20.2,77.35435,90.55984,27.89635,24.51399,9.974842,52.548286,0.663637455,0.673573547,0.546962441,0.501713574,0.049732113,0.326812857,0.018071332,0.010356765,37.4697,126.995,82.2912,2.2579,5809.117,25.5
28.1,20.4,78.83704,95.39296,27.59313,24.10643,9.105344,42.45542,0.709834938,0.814927676,0.684226311,0.544242632,0.00966228,0.551786154,0.006489464,0.006219996,37.6181,127.099,53.4712,0.697,5822.308,26.2
30.1,23,77.23042,92.50034,28.01385,24.3946,9.069138,51.157767,0.681135772,0.697585816,0.577374378,0.475691198,0.04976022,0.404178993,0.012442918,0.015996758,37.4832,127.024,56.4448,1.2313,5813.991,27.6
28.5,20.7,77.921,90.32027,27.41373,24.51415,11.039369,36.812305,0.638898333,0.839289619,0.744305338,0.663396762,0.012109786,0.240650975,0.000567739,0.032649385,37.5776,126.938,75.0924,1.7678,5844.242,25.6
28.2,21.5,90.46023,99.19385,26.25261,23.56701,16.311651,30.390344,0.601956984,0.753291679,0.655001567,0.555021793,0.011619173,0.742705988,0.098187612,0.042292403,37.6181,127.004,146.554,4.7296,5883.892,25.9
28,23,74.08741,88.30546,28.45899,25.41626,10.069099,27.912854,0.6200955,0.751639871,0.634539054,0.551065225,0.018339778,0.415024025,0,0.010879469,37.5507,127.04,26.298,0.5721,5809.658,26.7
29.1,22.9,74.60353,90.1792,28.6736,25.2294,10.153332,63.011083,0.617523527,0.720351526,0.558208301,0.560755902,0.057552005,0.585076745,0,0.006050051,37.5102,127.086,21.9668,0.1332,5802.833,26.8
29.4,22.7,79.08439,91.58465,27.61222,24.66646,11.329362,54.637269,0.693230997,0.82163574,0.726064617,0.643586671,0.011641199,0.096280425,0,0.017950993,37.5372,126.891,15.5876,0.1554,5801.466,26.3
29.4,22.8,76.94368,90.07935,27.95152,24.78709,11.317023,39.492502,0.709291676,0.805814058,0.729240756,0.643833202,0.012385246,0.120478557,0,0.019580122,37.5237,126.909,17.2956,0.2223,5800.237,26.6
29.3,22.9,73.35365,87.69082,28.46283,25.16428,10.371314,31.781062,0.728552916,0.775009132,0.688577762,0.578162734,0.018505917,0.227257056,0,0.01459262,37.5237,126.97,19.5844,0.2713,5805.396,27
23.1,20.5,88.82365,99.75203,25.36828,22.22642,11.085674,25.293266,0.486661116,0.383427959,0.314519607,0.299179449,0.220250693,0.020941771,0.054049276,0,37.6046,126.991,212.335,2.785,5935.615,23
24.8,22.3,78.36279,97.7433,27.77154,23.24972,8.969731,36.552732,0.456875706,0.352953095,0.259124818,0.193145917,0.394271724,0,0.00981585,0,37.6046,127.032,44.7624,0.5141,5810.091,27.1
26.1,23.2,72.96064,95.53755,28.34272,23.58205,8.952834,23.765362,0.47752706,0.374107097,0.270152501,0.20024014,0.221853339,0,0.020585078,0,37.5776,127.058,33.3068,0.2661,5804.365,27.2
26.3,22.8,83.39718,99.05775,27.98617,23.28853,7.581501,52.407421,0.412531371,0.323320416,0.225671793,0.143313102,1.353484148,0.001493283,0.000442354,0,37.645,127.022,45.716,2.5348,5797.603,27.2
26.3,23.3,78.54997,94.52037,27.85051,23.96721,8.299083,55.639528,0.533050035,0.356563018,0.292785448,0.215133245,0.542286181,0,0.0000329,0,37.5507,127.135,35.038,0.5055,5799.801,27.6
26.8,23.5,75.45348,94.33844,27.91914,23.82186,8.764082,35.792692,0.513725128,0.41216149,0.260422254,0.222728625,0.460288801,0,0.027218925,0,37.5102,127.042,54.6384,0.1457,5814.018,28.2
25.8,22.5,85.35552,97.38919,26.43461,23.19757,8.386991,53.532953,0.532153874,0.354008649,0.294692699,0.307619246,0.03026782,0,0,0,37.5776,126.838,12.37,0.0985,5789.761,26.4
26.3,23.2,77.72668,96.3575,27.31114,23.18194,9.130718,32.579113,0.53634144,0.418918949,0.25735016,0.249169639,0.590541954,0,0,0,37.4697,126.91,52.518,1.5629,5803.581,27.2
25.3,22.2,82.86544,97.63525,26.53246,22.81809,9.199064,48.197316,0.502992901,0.463573306,0.268674064,0.285650054,0.238181898,0,0,0,37.4967,126.826,50.9312,0.4125,5817.683,26.4
25.1,23,80.38039,97.95001,26.39103,22.48684,9.877301,39.356136,0.504159346,0.425242752,0.264080291,0.225951694,0.989570868,0,0,0,37.4562,126.955,208.507,5.1782,5827.465,26.5
27,23.6,73.56557,93.41974,28.39099,24.10965,8.380547,35.217748,0.504092686,0.369208919,0.270120998,0.269935712,0.34111834,0,0.010461196,0,37.5372,127.085,28.7,0.6233,5805.243,27.9
24.5,21.7,77.13642,97.00871,26.9701,22.76926,9.471884,24.484175,0.51935174,0.387404796,0.282116026,0.280479766,0.154898425,0,0.00789632,0,37.5507,126.988,132.118,0.5931,5864.333,26.1
26.8,23.5,72.26627,94.46336,28.19497,23.55661,8.250905,31.292903,0.484805766,0.358760568,0.278523165,0.230099201,0.319135235,0,0.048497504,0,37.5776,127.083,59.8324,2.6865,5800.495,27.3
26.2,22.8,75.84731,96.03686,27.70801,23.38404,9.096238,21.183628,0.525515776,0.426374267,0.25759968,0.256988665,0.436704073,0,0,0,37.4967,126.927,30.968,0.618,5798.292,26.8
25.4,22.3,77.73266,96.16272,27.38354,23.36534,8.392153,25.203152,0.534340355,0.401354178,0.278187576,0.272664909,0.08890239,0,0.007734415,0,37.5507,126.937,30.0464,0.8552,5807.976,26.4
25.3,22.8,78.99707,95.8577,27.7687,23.40224,8.274962,55.541813,0.484442933,0.377977047,0.236403573,0.201814613,1.042046429,0,0,0,37.4697,126.995,82.2912,2.2579,5799.179,27.5
26,22.3,78.82639,96.51197,27.6893,23.30248,7.993217,58.744957,0.49531882,0.348377066,0.284975598,0.22441492,0.432145042,0,0.016205089,0,37.6181,127.099,53.4712,0.697,5812.78,27.1
26.9,23.7,78.10239,94.07551,27.98255,23.67826,7.906894,53.461935,0.499337246,0.400325817,0.24839307,0.209927967,0.934933849,0,0,0,37.4832,127.024,56.4448,1.2313,5804.297,29
25.4,22.2,80.12307,97.09575,26.79036,23.00644,8.38493,27.574486,0.526618438,0.397516299,0.289401314,0.282605749,0.087045254,0,0.011406276,0,37.5776,126.938,75.0924,1.7678,5834.85,26
25.6,22.4,91.47894,99.98557,26.14692,22.68022,12.883592,19.660498,0.447029128,0.375939698,0.297838622,0.258212874,0.622497283,0.041331701,0.024894419,0,37.6181,127.004,146.554,4.7296,5874.697,26.3
26.4,23,73.47997,95.34959,28.352,23.6251,9.017734,22.958212,0.490024616,0.392845664,0.266731009,0.217746775,0.271238646,0,0.009011526,0,37.5507,127.04,26.298,0.5721,5800.207,27.4
26.7,23.8,76.10057,92.50948,28.18488,24.29174,7.618094,42.395685,0.505335527,0.39676097,0.274309826,0.285454249,0.666130371,0,0.002630101,0,37.5102,127.086,21.9668,0.1332,5793.305,28.2
26.3,23.1,81.32496,96.70339,26.92004,23.32393,8.395537,41.455626,0.52808906,0.423903713,0.27834121,0.257311735,0.072304119,0,0,0,37.5372,126.891,15.5876,0.1554,5791.966,27.4
26.5,22.7,78.23264,96.34398,27.40143,23.37025,8.612229,29.97245,0.527493616,0.425645363,0.26839423,0.250718352,0.157629867,0,0,0,37.5237,126.909,17.2956,0.2223,5790.7,27.2
26.7,23.1,74.92157,95.14937,28.03208,23.61658,8.442921,23.088007,0.526186583,0.419612146,0.271020114,0.270854313,0.290637113,0,0.003227183,0,37.5237,126.97,19.5844,0.2713,5795.939,27.7
26.9,23.2,60.99316,97.50892,30.26276,24.08285,8.925503,46.439509,0.8820926,0.64405647,0.389790603,0.352900638,2.250123415,0.009632992,0,0,37.6046,127.032,44.7624,0.5141,5800.039,25.9
26.9,23.5,57.36365,95.06461,30.80908,24.34732,8.14278,27.616197,0.894992898,0.682092961,0.469159157,0.430877925,1.994593135,0.000350426,0,0,37.5776,127.058,33.3068,0.2661,5794.318,26.3
27.1,23.8,65.18555,99.21415,30.33229,24.15711,8.716302,61.107753,0.88663128,0.613285619,0.249344922,0.168814777,3.322535307,0.028131257,0,0,37.645,127.022,45.716,2.5348,5787.546,26.7
27.5,23.8,63.40645,96.38918,30.51289,24.40301,7.871425,67.584066,0.907944337,0.668198671,0.442147503,0.462990926,2.817569385,0,0,0,37.5507,127.135,35.038,0.5055,5789.661,26.7
27.8,24.2,59.39075,93.99726,30.5692,24.56956,7.572211,37.82175,0.917244434,0.627607009,0.436049224,0.391229422,1.253548103,0.002280203,0,0,37.5102,127.042,54.6384,0.1457,5803.875,27.3
25.6,23.6,74.4537,97.52682,28.052,23.67058,9.067528,79.830294,0.888666671,0.613331603,0.45622995,0.358537189,3.525272103,0.001739,0,0,37.5776,126.838,12.37,0.0985,5779.667,26
26.9,23.8,62.96468,96.10023,29.69447,23.92234,9.515579,45.542864,0.9297765,0.681652163,0.439527999,0.291541066,1.038173146,0,0,0,37.4697,126.91,52.518,1.5629,5793.33,26.7
26,23.1,71.28292,97.66109,28.39121,23.36851,9.785021,72.317259,0.886209746,0.710820037,0.431853597,0.298701989,1.339751962,0.000240351,0,0,37.4967,126.826,50.9312,0.4125,5807.631,25.6
26.4,23.6,60.96658,98.11435,29.20614,22.90763,10.713276,60.793134,0.924380475,0.586968964,0.309375613,0.215329763,1.032190616,0,0,0,37.4562,126.955,208.507,5.1782,5816.26,26.2
27.7,24.2,57.95459,93.34854,31.10052,24.83828,7.298552,38.975907,0.90672791,0.641792413,0.453895619,0.422024874,1.974346148,0.001494407,0,0,37.5372,127.085,28.7,0.6233,5795.268,27
25.1,22.7,60.72885,96.54359,29.40537,23.62392,9.434316,32.571507,0.908118028,0.640190597,0.443799339,0.387306917,1.932010816,0.001484713,0,0,37.5507,126.988,132.118,0.5931,5854.15,25.6
27.3,23.8,57.18759,94.68271,30.81644,24.43893,7.596815,33.921851,0.930437207,0.662972157,0.492508058,0.460504481,2.169697134,0,0,0,37.5776,127.083,59.8324,2.6865,5790.224,26.7
26.8,23.5,60.75831,95.49278,29.98465,24.13949,9.506418,29.135216,0.912381659,0.622522161,0.455965574,0.346569572,1.272332452,0,0,0,37.4967,126.927,30.968,0.618,5788.167,26.5
25.8,23.2,62.45699,95.99955,29.61824,24.01477,8.82824,33.142025,0.920777953,0.603653411,0.458073524,0.390952695,2.164138757,0,0,0,37.5507,126.937,30.0464,0.8552,5798.013,25.6
27.4,23.3,59.63171,95.8852,30.43797,24.08516,9.01514,76.895818,0.896676468,0.511626694,0.341188295,0.242565199,1.019476458,0,0,0,37.4697,126.995,82.2912,2.2579,5788.63,27.2
26.7,23.4,63.00035,96.47915,30.2685,24.18422,7.389909,75.370885,0.933450772,0.630890373,0.505032554,0.424558521,2.278063171,0.006470619,0,0,37.6181,127.099,53.4712,0.697,5802.666,26.2
28.2,24.1,59.50675,94.61297,30.64328,24.42385,7.15953,66.189222,0.901486937,0.555759893,0.413113073,0.329828512,0.999030648,0,0,0,37.4832,127.024,56.4448,1.2313,5794.007,28
25.2,23.4,64.66532,96.83624,28.99862,23.65601,8.751448,37.863434,0.920863499,0.625465324,0.470433924,0.417686526,2.529417116,0.000307943,0,0,37.5776,126.938,75.0924,1.7678,5824.879,25.7
26,23.6,71.58736,99.98582,28.54123,23.4736,13.52355,37.762323,0.873932627,0.618432422,0.282138241,0.224740024,2.928907275,0.078902453,0.002952524,0,37.6181,127.004,146.554,4.7296,5864.96,25.9
26.9,23.5,57.75542,95.23524,30.84837,24.392,8.392831,27.231899,0.916570283,0.668331773,0.433763789,0.417653369,1.800345734,0.001618307,0,0,37.5507,127.04,26.298,0.5721,5790.173,26.3
28,24,59.19479,94.18802,30.95227,24.65611,7.484362,48.722004,0.910024487,0.619922021,0.411075386,0.347709268,1.222956898,0.002418043,0,0,37.5102,127.086,21.9668,0.1332,5783.19,27.1
26.3,23.8,68.17899,96.76005,28.85039,23.9233,9.002222,54.359023,0.895026639,0.592917637,0.451543001,0.349757672,2.251832742,0,0,0,37.5372,126.891,15.5876,0.1554,5781.881,26.6
26.5,23.8,63.98157,96.19036,29.43676,23.99404,9.264801,39.347492,0.901555138,0.595205365,0.456475261,0.353140147,1.841777936,0,0,0,37.5237,126.909,17.2956,0.2223,5780.576,26.7
